Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares
2018,2,Santa Cruz,9.919588050940062,33.33236451006607
2018,2,Santa Fe,19.675591530682105,62.57079239957442
2018,2,Santiago Del Estero,8.750160589339375,35.256464211164236
2018,2,Tierra Del Fuego,27.162316515991055,91.60519629538562
2018,2,Tucumán,10.283671207148597,41.512563170017415
2018,1,Buenos Aires,20.27965291057949,62.62621166168454
2018,1,Capital Federal,44.562961320417855,106.23567174586837
2018,1,Catamarca,8.342098537275874,32.79361613741535
2018,1,Chaco,8.240328535251999,30.829927645702472
2018,1,Chubut,16.466326556340928,53.71560488248906
2018,1,Córdoba,19.447381073339752,63.51716965201617
2018,1,Corrientes,8.60133260210877,32.66346087317512
2018,1,Entre Ríos,14.555673456325385,48.68120241785722
2018,1,Formosa,5.4480098282582645,21.404310259211442
2018,1,Jujuy,5.912829505826147,23.121260875677535
2018,1,La Pampa,23.64124866231016,71.75163692275797
2018,1,La Rioja,13.694770063119927,51.44351011244806
2018,1,Mendoza,10.345843091967911,37.07215110240331
2018,1,Misiones,8.432278416607307,30.95673588446963
2018,1,Neuquén,18.31283869735193,61.517390351563726
2018,1,Río Negro,15.323567091543692,49.816861312232405
2018,1,Salta,9.633845443846392,39.775591632918804
2018,1,San Juan,8.306800710570991,32.60917745169287
2018,1,San Luis,4.335615022675048,15.14879034827491
2018,1,Santa Cruz,9.98473486255572,33.55275989857616
2018,1,Santa Fe,19.584682368757406,62.28199844300957
2018,1,Santiago Del Estero,8.683504190530646,34.9882694482421
2018,1,Tierra Del Fuego,19.33152333431171,65.19963702359347
2018,1,Tucumán,10.200177350055142,41.176009388866156
2017,4,Buenos Aires,18.61464924835486,57.609615290258205
2017,4,Capital Federal,51.6167209151056,122.89742418734991
2017,4,Catamarca,7.280600419229377,28.620950093924897
2017,4,Chaco,8.234501979468078,30.808158111236537
2017,4,Chubut,15.77581593080522,51.46309626749354
2017,4,Córdoba,19.390857786793124,63.33262565207773
2017,4,Corrientes,8.562263620309615,32.51511831118755
2017,4,Entre Ríos,14.317635180183578,47.885245293746834
2017,4,Formosa,5.414060072151437,21.270976689249718
2017,4,Jujuy,5.81583543877829,22.742083716267025
2017,4,La Pampa,23.409929773918797,71.04976106378558
2017,4,La Rioja,13.727965660359493,51.56847440546175
2017,4,Mendoza,9.300280994440511,33.32562553415048
2017,4,Misiones,8.482789477895514,31.14218485379854
2017,4,Neuquén,18.2308851652642,61.24232317785096
2017,4,Río Negro,15.187813662722721,49.37562976824529
2017,4,Salta,9.638816535753657,39.79624247145896
2017,4,San Juan,7.718528602820455,30.29992919128174
2017,4,San Luis,3.0299272402737993,10.586731069754228
2017,4,Santa Cruz,8.603821648608145,28.912492882806827
2017,4,Santa Fe,19.405680474329014,61.7127712196729
2017,4,Santiago Del Estero,7.228687949666727,29.126386109501063
2017,4,Tierra Del Fuego,17.758493353028065,59.89413596263622
2017,4,Tucumán,9.883286960651205,39.8968735176797
2017,3,Buenos Aires,17.935870973592106,55.62938339533962
2017,3,Capital Federal,51.2444496511116,121.85832590969336
2017,3,Catamarca,8.265091234974188,32.49092567790524
2017,3,Chaco,8.012103738024656,29.975925647657625
2017,3,Chubut,14.16737183585357,46.21537746651841
2017,3,Córdoba,19.076953915608296,62.30700225296333
2017,3,Corrientes,8.470212670540503,32.16543574593796
2017,3,Entre Ríos,13.741494179292031,45.95812167017718
2017,3,Formosa,5.43429504811395,21.350384380070757
2017,3,Jujuy,5.791142800512126,22.64536299508256
2017,3,La Pampa,22.780807976856142,69.13993701142644
2017,3,La Rioja,13.700651079810719,51.46525230494696
2017,3,Mendoza,9.964323465862444,35.70493177720565
2017,3,Misiones,8.227833589371523,30.205990933031902
2017,3,Neuquén,18.10848135178631,60.8304131050389
2017,3,Río Negro,14.924361907723748,48.518658939500625
2017,3,Salta,9.649427484390076,39.839700806907416
2017,3,San Juan,8.245115565495915,32.36688935995978
2017,3,San Luis,4.429809174940647,15.477861790298098
2017,3,Santa Cruz,9.907366563740627,33.29182971658959
2017,3,Santa Fe,19.152164898849556,60.90635563451515
2017,3,Santiago Del Estero,8.716515836151316,35.12104488438485
2017,3,Tierra Del Fuego,19.492764396867877,65.74180473434595
2017,3,Tucumán,9.833448455500244,39.69537916123259
2017,2,Buenos Aires,18.104156481000473,56.272144161691315
2017,2,Capital Federal,52.236738675121046,124.06139375642523
2017,2,Catamarca,6.608185687419579,25.97712106768351
2017,2,Chaco,7.763587198662014,29.045524775453423
2017,2,Chubut,10.897114883440475,35.54601117914412
2017,2,Córdoba,18.05661531060883,58.973528908003566
2017,2,Corrientes,8.265165616133114,31.38612136835505
2017,2,Entre Ríos,13.571663585663645,45.38933102824724
2017,2,Formosa,5.0818187061685505,19.965076445261992
2017,2,Jujuy,5.729417105648426,22.403415894624064
2017,2,La Pampa,20.920811368324546,63.49352648099681
2017,2,La Rioja,4.313641371128342,16.203445806143563
2017,2,Mendoza,8.863231962926129,31.75860536139077
2017,2,Misiones,8.196262181174568,30.089248025085933
2017,2,Neuquén,18.43063459528346,61.91013427666159
2017,2,Río Negro,14.1565144707972,46.02080512293318
2017,2,Salta,7.929941866624195,32.739420263626215
2017,2,San Juan,6.869062671706707,26.96461612024698
2017,2,San Luis,2.7229996991951935,9.513970314868304
2017,2,Santa Cruz,7.812000426302888,26.248619828709554
2017,2,Santa Fe,16.436519275562326,52.26961123969867
2017,2,Santiago Del Estero,3.5041532386183105,14.118988073971998
2017,2,Tierra Del Fuego,20.30130511507835,68.46322075955756
2017,2,Tucumán,9.459823731438563,38.18623365639289
2017,1,Buenos Aires,18.804855031011677,58.57400244920328
2017,1,Capital Federal,45.687714654171046,108.36920836560806
2017,1,Catamarca,6.527341318167275,25.659350838021506
2017,1,Chaco,7.65022534015797,28.62166053842791
2017,1,Chubut,10.932503392025788,35.662220237763016
2017,1,Córdoba,17.652242570602198,57.65332959287443
2017,1,Corrientes,8.147787146784857,30.940600109644144
2017,1,Entre Ríos,13.427434245008815,44.907273687041226
2017,1,Formosa,5.050590921688212,19.842489178645863
2017,1,Jujuy,5.81976940765058,22.756985962232346
2017,1,La Pampa,20.649049712429974,62.66928104575163
2017,1,La Rioja,4.311444393660782,16.19552414605418
2017,1,Mendoza,8.886706245725367,31.843012770179662
2017,1,Misiones,8.041713210556319,29.522202363131044
2017,1,Neuquén,18.166254008454768,61.02302006782746
2017,1,Río Negro,14.158945655638249,46.02953874119518
2017,1,Salta,7.8901262912821775,32.57548931482305
2017,1,San Juan,6.887390312005832,27.03676098842391
2017,1,San Luis,2.7319835263877543,9.545500193678896
2017,1,Santa Cruz,7.89382704275053,26.52499173785465
2017,1,Santa Fe,16.34225474583628,51.970107692080425
2017,1,Santiago Del Estero,3.6488508898009986,14.702119493368587
2017,1,Tierra Del Fuego,20.435486705666722,68.91974851288131
2017,1,Tucumán,9.388852799951817,37.90016075894098
2016,4,Buenos Aires,18.578640735833826,61.236587430356856
2016,4,Capital Federal,45.78373827727234,120.63133173632356
2016,4,Catamarca,6.720813040873304,26.543515589961913
2016,4,Chaco,7.653240095890541,28.786656085255263
2016,4,Chubut,10.959254911598952,36.07290546427898
2016,4,Córdoba,17.57129145976522,57.696719154378975
2016,4,Corrientes,8.119896031116928,30.98107037649768
2016,4,Entre Ríos,13.451982739190726,45.208402854677
2016,4,Formosa,5.02928480990009,19.84823607816392
2016,4,Jujuy,5.758804384392255,22.651387008241425
2016,4,La Pampa,20.670760836407798,63.016182768654026
2016,4,La Rioja,4.350562085368715,16.45531638401623
2016,4,Mendoza,8.910941733480245,32.10735338479002
2016,4,Misiones,8.047024567428018,29.720149807797423
2016,4,Neuquén,17.993247493890816,60.873667228199054
2016,4,Río Negro,14.170250609480686,46.38521035065572
2016,4,Salta,7.865487548426057,32.69411973937546
2016,4,San Juan,6.913287316652287,27.292421452197058
2016,4,San Luis,2.7410268293938924,9.640682435370556
2016,4,Santa Cruz,7.940780215262837,27.04676021484584
2016,4,Santa Fe,16.345011971501133,52.19105023718895
2016,4,Santiago Del Estero,3.719720429331573,15.067847510433346
2016,4,Tierra Del Fuego,20.57132386392357,70.30526590539473
2016,4,Tucumán,9.349553397483637,37.9807622036193
2016,3,Buenos Aires,18.295308597951934,60.14329545468815
2016,3,Capital Federal,45.85472026772204,120.77287775101534
2016,3,Catamarca,6.72059087375157,26.48067675746367
2016,3,Chaco,7.706877803276395,28.910749068480953
2016,3,Chubut,11.041169584989312,36.17869442878647
2016,3,Córdoba,17.78550480431242,58.24381625803197
2016,3,Corrientes,8.161726730902307,31.066878826051184
2016,3,Entre Ríos,13.552371996148606,45.43514088447326
2016,3,Formosa,4.733748023050463,18.639708302862847
2016,3,Jujuy,5.76400350138348,22.605154265256864
2016,3,La Pampa,20.294829381412075,61.73178543650905
2016,3,La Rioja,4.529887087279927,17.074559106484113
2016,3,Mendoza,8.930444449562124,32.08835884566649
2016,3,Misiones,8.121652823521027,29.905385775898186
2016,3,Neuquén,17.862151015228427,60.21485088853954
2016,3,Río Negro,14.220201565227184,46.38796536215942
2016,3,Salta,7.955372391224448,32.95583168118035
2016,3,San Juan,6.939188629814689,27.31712713599077
2016,3,San Luis,2.7472425273887247,9.630539686885157
2016,3,Santa Cruz,7.932484607529773,26.835201895450698
2016,3,Santa Fe,16.529361932364445,52.67215036886248
2016,3,Santiago Del Estero,3.794480871177055,15.329646578472886
2016,3,Tierra Del Fuego,20.307103192524696,68.94049249100736
2016,3,Tucumán,9.358616360369721,37.89736341023836
2016,2,Buenos Aires,18.098684568289556,59.33852679105808
2016,2,Capital Federal,45.59375712104128,120.03953504825309
2016,2,Catamarca,6.632980570132604,26.074188059740646
2016,2,Chaco,7.642896733294073,28.5935505552226
2016,2,Chubut,11.074824787933132,36.12438565556337
2016,2,Córdoba,17.620348014320207,57.54798052828644
2016,2,Corrientes,8.053039893831306,30.580162046616557
2016,2,Entre Ríos,13.377306134693265,44.73887454518738
2016,2,Formosa,4.930439412017454,19.370070664563997
2016,2,Jujuy,5.597761384701527,21.888281043576683
2016,2,La Pampa,19.91385540427254,60.43686025737927
2016,2,La Rioja,4.4934890589340855,16.878902611111524
2016,2,Mendoza,8.96594364845842,32.12597179442594
2016,2,Misiones,7.964976216879448,29.239512823021975
2016,2,Neuquén,17.594175765043765,59.098285533662036
2016,2,Río Negro,14.224291356155328,46.240113078127436
2016,2,Salta,7.770812428027119,32.08172602508202
2016,2,San Juan,6.964997582946448,27.34078151409113
2016,2,San Luis,2.7487304539676813,9.603733851602321
2016,2,Santa Cruz,7.955357767523354,26.728911725319804
2016,2,Santa Fe,16.489119309020037,52.436477259371124
2016,2,Santiago Del Estero,3.943453095409565,15.888925047306124
2016,2,Tierra Del Fuego,20.081326844262296,67.71824288255286
2016,2,Tucumán,9.224512334342581,37.23568289338424
2016,1,Buenos Aires,17.53507921643952,57.33590782254113
2016,1,Capital Federal,43.75778412718348,115.16005888884817
2016,1,Catamarca,6.606879526910472,25.910217981190538
2016,1,Chaco,7.524734075579937,28.07514644775236
2016,1,Chubut,11.115931499378867,36.0927055378499
2016,1,Córdoba,16.972666239608547,55.283092783740216
2016,1,Corrientes,7.940601449315725,30.080785004133055
2016,1,Entre Ríos,13.142540095674788,43.84596814466226
2016,1,Formosa,4.858053690123639,19.041878369434937
2016,1,Jujuy,5.491800261988138,21.41001128856396
2016,1,La Pampa,19.101771424266833,57.84086865504526
2016,1,La Rioja,4.4969582015400285,16.83351837249417
2016,1,Mendoza,8.990567825336337,32.12333888801278
2016,1,Misiones,7.751215322654614,28.36765259095629
2016,1,Neuquén,16.65921009321782,55.75393700425406
2016,1,Río Negro,14.14929460475045,45.83512638708331
2016,1,Salta,7.6113150931071925,31.315545971153234
2016,1,San Juan,6.982387580659241,27.330794110004312
2016,1,San Luis,2.752950183918377,9.586346282770212
2016,1,Santa Cruz,8.051419802811122,26.865862521449994
2016,1,Santa Fe,16.157804349232396,51.27734085407622
2016,1,Santiago Del Estero,4.032855070541266,16.205749206821952
2016,1,Tierra Del Fuego,19.6541853628346,65.83304163135006
2016,1,Tucumán,9.127106142747772,36.72477136636591
2015,4,Buenos Aires,17.683348856285942,58.29182182733718
2015,4,Capital Federal,44.832983780989366,118.13036321153807
2015,4,Catamarca,6.643394374998431,26.23945178859185
2015,4,Chaco,7.53670916277073,28.35056623514143
2015,4,Chubut,11.205552103480567,36.89017827786587
2015,4,Córdoba,17.46916799414709,57.364881766079215
2015,4,Corrientes,7.950363156694786,30.33643144533882
2015,4,Entre Ríos,13.123962308090587,44.10854807300098
2015,4,Formosa,4.8305631271657905,19.06549151678632
2015,4,Jujuy,5.458341251601313,21.47147379391073
2015,4,La Pampa,19.272161272149656,58.75633720012275
2015,4,La Rioja,4.577775134234902,17.315778648410653
2015,4,Mendoza,9.015907568565332,32.48895249500142
2015,4,Misiones,7.766317103077486,28.686658891542372
2015,4,Neuquén,17.22630452981118,58.2893377687955
2015,4,Río Negro,14.185024658290292,46.43948111494307
2015,4,Salta,7.599850568087338,31.593492648071866
2015,4,San Juan,7.007150043164227,27.6648539357743
2015,4,San Luis,2.759291577250979,9.705768984506312
2015,4,Santa Cruz,8.143243109871943,27.74476906647967
2015,4,Santa Fe,16.474943169318767,52.60808978585806
2015,4,Santiago Del Estero,4.197822731421939,17.00497803803607
2015,4,Tierra Del Fuego,19.441920240938828,66.46220433623792
2015,4,Tucumán,9.122607419100433,37.06217328329588
2015,3,Buenos Aires,17.5478839831824,57.68868105608009
2015,3,Capital Federal,44.91109222814752,118.28921116431961
2015,3,Catamarca,6.5638473961451576,25.863781184637624
2015,3,Chaco,7.454020298824401,27.963072793479412
2015,3,Chubut,11.233578169758335,36.81180991463324
2015,3,Córdoba,17.430734989025318,57.08340378951846
2015,3,Corrientes,7.9251911359201195,30.16741240901903
2015,3,Entre Ríos,13.027710914374044,43.67718163526334
2015,3,Formosa,4.783639923880968,18.836751773785252
2015,3,Jujuy,5.423454555427568,21.2703333470887
2015,3,La Pampa,19.055588379965016,57.96395975091518
2015,3,La Rioja,4.550079085806065,17.151129442032545
2015,3,Mendoza,9.042401990754488,32.49199583186653
2015,3,Misiones,7.687041384274881,28.306345093436885
2015,3,Neuquén,16.195213031371225,54.59931489671118
2015,3,Río Negro,14.21984560217436,46.389186656745146
2015,3,Salta,7.525378783060509,31.175945212858434
2015,3,San Juan,7.027462887351242,27.66538565566005
2015,3,San Luis,2.7688118552652248,9.70650326873876
2015,3,Santa Cruz,8.159354482038923,27.606060983429437
2015,3,Santa Fe,16.3639671637834,52.14595474084349
2015,3,Santiago Del Estero,4.237302719178804,17.11882253135319
2015,3,Tierra Del Fuego,22.04802112197417,74.85845784033849
2015,3,Tucumán,9.04046893117945,36.61035952774264
2015,2,Buenos Aires,17.32566254457297,56.80280561439208
2015,2,Capital Federal,44.08485428379352,116.06627091860372
2015,2,Catamarca,6.475144864314208,25.45341804469818
2015,2,Chaco,7.341229538625331,27.46453938839946
2015,2,Chubut,11.215678099350221,36.58246720458481
2015,2,Córdoba,17.106520102782877,55.86916350781819
2015,2,Corrientes,7.790823368355694,29.584012668108493
2015,2,Entre Ríos,12.837181261223597,42.93197901645878
2015,2,Formosa,4.673478484721786,18.36026720527858
2015,2,Jujuy,5.188392481356063,20.287219077594944
2015,2,La Pampa,18.685329046975873,56.70766522530004
2015,2,La Rioja,4.494678751214943,16.883190981963825
2015,2,Mendoza,9.068294493026901,32.49199583186653
2015,2,Misiones,7.4498150149300955,27.34768244882168
2015,2,Neuquén,15.814175161962616,53.117336593231435
2015,2,Río Negro,14.14343856592951,45.97612013432327
2015,2,Salta,7.378443804380798,30.46112384270092
2015,2,San Juan,7.042097078751527,27.64305342045848
2015,2,San Luis,2.778618445940834,9.707971837203658
2015,2,Santa Cruz,8.058063850217536,27.072245027448233
2015,2,Santa Fe,16.093025858679276,51.17653890867876
2015,2,Santiago Del Estero,4.2466687085071415,17.110566632982863
2015,2,Tierra Del Fuego,22.095953780047246,74.50787431664719
2015,2,Tucumán,8.841187690702666,35.68770560918727
2015,1,Buenos Aires,17.241393436944044,56.37048433026737
2015,1,Capital Federal,43.65872499007399,114.89699714890288
2015,1,Catamarca,6.4030169907943355,25.10946633078758
2015,1,Chaco,7.143089175357747,26.649591220305552
2015,1,Chubut,11.585798774556789,37.612780685907914
2015,1,Córdoba,16.79362190248589,54.69734650188214
2015,1,Corrientes,7.642568763996284,28.95019128190928
2015,1,Entre Ríos,12.609336086982932,42.06519337351208
2015,1,Formosa,4.62384901660949,18.12270367397183
2015,1,Jujuy,5.050879913471037,19.68971363262363
2015,1,La Pampa,18.332348933631966,55.50803232733774
2015,1,La Rioja,4.462324463144091,16.703201787413843
2015,1,Mendoza,9.059236417534116,32.36588756051825
2015,1,Misiones,7.1884830279667495,26.305604105190643
2015,1,Neuquén,15.526250068921229,51.95443673810251
2015,1,Río Negro,13.99387526238606,45.32694907202778
2015,1,Salta,7.2946429647847415,30.00978823344275
2015,1,San Juan,7.039582453142129,27.553192759766446
2015,1,San Luis,2.790401457622043,9.716048963760594
2015,1,Santa Cruz,8.391896957421542,27.994863943494483
2015,1,Santa Fe,15.832773292036375,50.24449475931921
2015,1,Santiago Del Estero,4.2444689547784344,17.0558169911586
2015,1,Tierra Del Fuego,22.16715476458662,74.23495170010268
2015,1,Tucumán,8.71860866450986,35.07860688538978
2014,4,Buenos Aires,17.0147634301905,56.09433653019754
2014,4,Capital Federal,43.604620676636536,114.89676550801623
2014,4,Catamarca,6.459254980059493,25.513779082747998
2014,4,Chaco,5.81368220415458,21.87078320023224
2014,4,Chubut,12.22355578461917,40.24927468450274
2014,4,Córdoba,16.655707331301695,54.69689679332299
2014,4,Corrientes,6.174655065970425,23.56243099277512
2014,4,Entre Ríos,10.718328095183363,36.0254708519679
2014,4,Formosa,4.549162969289201,17.956311361695214
2014,4,Jujuy,4.982003512117359,19.59941818052116
2014,4,La Pampa,16.816524623987434,51.273133452228585
2014,4,La Rioja,4.496901902725229,17.01075088723615
2014,4,Mendoza,9.056377705209336,32.63838187615034
2014,4,Misiones,6.540662222041546,24.162430605588312
2014,4,Neuquén,15.52866412077054,52.554989697249574
2014,4,Río Negro,13.889530185847859,45.47806275120403
2014,4,Salta,7.103785883014793,29.534861619577978
2014,4,San Juan,7.100961754619733,28.037145714560673
2014,4,San Luis,2.7819569555272006,9.786393366351197
2014,4,Santa Cruz,8.15757414246012,27.802678969652344
2014,4,Santa Fe,15.657532856900755,49.999623023482705
2014,4,Santiago Del Estero,4.26296198713424,17.26920158364512
2014,4,Tierra Del Fuego,19.341882280727507,66.13781947338316
2014,4,Tucumán,8.693215352295233,35.32087516932818
2014,3,Buenos Aires,17.26299843234104,56.754739164071026
2014,3,Capital Federal,43.20639959292724,113.8005123324155
2014,3,Catamarca,6.269890252791938,24.706121305327624
2014,3,Chaco,5.627757222300207,21.112666705262427
2014,3,Chubut,12.388234071451354,40.59867094427454
2014,3,Córdoba,16.5601374978714,54.23361028299935
2014,3,Corrientes,5.9862826719116935,22.78753503515243
2014,3,Entre Ríos,10.433826435850124,34.981647333712985
2014,3,Formosa,4.5129252671268265,17.771314831468263
2014,3,Jujuy,4.68339443034039,18.368534215570367
2014,3,La Pampa,18.33753400191527,55.78120173850417
2014,3,La Rioja,4.379035874747908,16.50671327406722
2014,3,Mendoza,8.992236937014606,32.313179561655694
2014,3,Misiones,6.399773666851879,23.567356954345527
2014,3,Neuquén,16.726688649309313,56.39541102706976
2014,3,Río Negro,14.159932806209634,46.196187157830146
2014,3,Salta,7.053549273694012,29.2226843537979
2014,3,San Juan,7.0752480415613945,27.854244478102746
2014,3,San Luis,2.770051341285783,9.711210759672754
2014,3,Santa Cruz,8.34323913237982,28.231942904274984
2014,3,Santa Fe,15.437988654617879,49.19588444557267
2014,3,Santiago Del Estero,4.082169590293595,16.49220390830193
2014,3,Tierra Del Fuego,19.344392262780588,65.68610204476191
2014,3,Tucumán,8.381678430058432,33.94375582221807
2014,2,Buenos Aires,16.794925434991658,55.06141695143392
2014,2,Capital Federal,42.974776961427445,113.1433524754098
2014,2,Catamarca,6.284355435383139,24.703118860058403
2014,2,Chaco,5.602127567276613,20.95799636749445
2014,2,Chubut,12.696289361395674,41.41020981991258
2014,2,Córdoba,16.365408420405306,53.448126115625996
2014,2,Corrientes,5.945267054468535,22.575613003243586
2014,2,Entre Ríos,10.372072065869386,34.687432371459764
2014,2,Formosa,4.464869672895974,17.54041175485166
2014,2,Jujuy,4.784095434078587,18.706060999413573
2014,2,La Pampa,16.379048903362197,49.70759616034458
2014,2,La Rioja,4.3933834187878436,16.502564816345664
2014,2,Mendoza,8.95860097015214,32.098238150241194
2014,2,Misiones,6.365807425994047,23.367747601299843
2014,2,Neuquén,15.137568029498313,50.84274905844866
2014,2,Río Negro,13.946569423268942,45.33491032014632
2014,2,Salta,7.004015501526469,28.914594000862877
2014,2,San Juan,7.077771062624967,27.782697817958912
2014,2,San Luis,2.781512264860477,9.717910199871824
2014,2,Santa Cruz,8.744673181156902,29.377007153054272
2014,2,Santa Fe,15.216957428230305,48.39035138670138
2014,2,Santiago Del Estero,4.143683147939005,16.695567347354444
2014,2,Tierra Del Fuego,19.08631433655622,64.35604517159936
2014,2,Tucumán,8.409488588173268,33.94452688568229
2014,1,Buenos Aires,16.692346018019045,54.570072879439756
2014,1,Capital Federal,42.655071630586406,112.25412278926913
2014,1,Catamarca,6.184614520776599,24.251751254585553
2014,1,Chaco,5.553671463702625,20.71853886384081
2014,1,Chubut,12.703590133239262,41.23521807972435
2014,1,Córdoba,16.125183143749393,52.517847544006315
2014,1,Corrientes,5.891708288681968,22.316716713838876
2014,1,Entre Ríos,10.302247104839328,34.367121821250166
2014,1,Formosa,4.444467754793774,17.418451079368708
2014,1,Jujuy,4.724302778829112,18.41535244687765
2014,1,La Pampa,15.994061954006705,48.42532103828204
2014,1,La Rioja,4.353174900044055,16.294104815837528
2014,1,Mendoza,8.933318322823283,31.91312298660578
2014,1,Misiones,6.323160981949705,23.13653864847733
2014,1,Neuquén,14.882265766507492,49.79160519138556
2014,1,Río Negro,13.867842232252002,44.913957131788514
2014,1,Salta,6.976877486214764,28.699559509630678
2014,1,San Juan,7.050796578649686,27.59549302299609
2014,1,San Luis,2.684668505334274,9.347207842190002
2014,1,Santa Cruz,8.677326900880571,28.939093063577776
2014,1,Santa Fe,15.077800919408592,47.84766256547095
2014,1,Santiago Del Estero,4.058899015580628,16.309923503967603
2014,1,Tierra Del Fuego,19.10492102645171,63.965925574153744
2014,1,Tucumán,8.307214637543202,33.4209747934719
